,Labels,Negative,Positive,Tweet,user
218,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',flipkartsupport
219,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',flipkartsupport
220,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",flipkartsupport
221,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',flipkartsupport
222,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",flipkartsupport
223,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",flipkartsupport
224,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',flipkartsupport
225,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',flipkartsupport
226,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',flipkartsupport
227,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",flipkartsupport
228,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',flipkartsupport
229,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",flipkartsupport
230,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",flipkartsupport
231,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',flipkartsupport
232,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',flipkartsupport
233,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',flipkartsupport
234,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",flipkartsupport
235,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',flipkartsupport
236,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",flipkartsupport
237,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",flipkartsupport
238,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',flipkartsupport
239,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',flipkartsupport
240,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',flipkartsupport
241,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",flipkartsupport
242,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',flipkartsupport
243,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",flipkartsupport
244,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",flipkartsupport
245,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',flipkartsupport
246,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',flipkartsupport
247,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',flipkartsupport
248,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",flipkartsupport
249,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',flipkartsupport
250,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",flipkartsupport
251,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",flipkartsupport
252,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',flipkartsupport
253,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',flipkartsupport
254,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',flipkartsupport
255,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",flipkartsupport
256,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',flipkartsupport
257,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",flipkartsupport
258,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",flipkartsupport
259,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',flipkartsupport
260,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',flipkartsupport
261,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',flipkartsupport
262,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",flipkartsupport
263,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',flipkartsupport
264,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",flipkartsupport
265,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",flipkartsupport
266,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',flipkartsupport
267,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',flipkartsupport
268,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',flipkartsupport
269,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",flipkartsupport
270,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
271,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
272,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
273,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
274,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
275,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
276,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
277,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
278,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
279,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
280,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
281,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
282,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
283,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
284,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
285,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
286,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
287,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
288,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
289,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
290,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
291,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
292,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
293,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
294,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
295,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
296,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
297,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
298,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
299,POSITIVE,0,1,b'@flipkartsupport please deliver my  product what ever options you have else I will go to consumer court against the @flipkartsupport',flipkartsupport
300,NEGATIVE,4,2,b'@flipkartsupport No need for that but in future i will careful while making any purchase from flipkart as after sales service are very worst',flipkartsupport
